SPECIES,ORGANIZATION,HAUL_NO,DATE,LOCATION,LAT,LONG,BOTTOM_DEPTH(m),SAMPLE_NUM,LENGTH(mm),NUM_INDIVIDUALS,WET_WEIGHT(g),DRY_WEIGHT(g),AFDW(g),WATER_CONTENT(%mass),"WATER_CONTENT(%mass,AFDW)",WET:DRY,WET:DRY(AFDW),SUBSAMPLE_WEIGHT(g),GROSS_HEAT(J/Kg),"ENERGY_DENSITY(kJ/g,DRY)","ENERGY_DENSITY(kJ/g,WET)","ENERGY_DENSITY(kJ/g,WET,AFDW)",NOTES
E. mordax,CDFW,1,9/15/2021,DEL MONTE BEACH,,,,10,125.79,1,12.2121,3.765,,0.6916992164,1,3.243585657,,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,218.01,1,90.265,32.2413,29.30124,0.6428150446,0.6753864732,2.799669988,3.080586351,1.7189,24628054.36,24.62805436,7.804772533,6.994163553,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,218.01,1,90.265,32.2413,29.30124,0.6428150446,0.6753864732,2.799669988,3.080586351,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,218.01,1,90.265,32.2413,29.30124,0.6428150446,0.6753864732,2.799669988,3.080586351,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,192.2,1,54.0535,17.8238,16.06320029,0.6702563201,0.7028277487,3.03265858,3.365051736,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,192.2,1,54.0535,17.8238,16.06320029,0.6702563201,0.7028277487,3.03265858,3.365051736,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,192.2,1,54.0535,17.8238,16.06320029,0.6702563201,0.7028277487,3.03265858,3.365051736,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,220.5,1,84.203,26.7111,23.968488,0.6827773357,0.7153487643,3.15235988,3.513070996,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,220.5,1,84.203,26.7111,23.968488,0.6827773357,0.7153487643,3.15235988,3.513070996,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,220.5,1,84.203,26.7111,23.968488,0.6827773357,0.7153487643,3.15235988,3.513070996,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,215.48,1,78.8165,21.6686,19.101434,0.7250753332,0.7576467618,3.637360051,4.126208535,1.3636,19573793.5,19.5737935,6.203048103,5.558795311,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,215.48,1,78.8165,21.6686,19.101434,0.7250753332,0.7576467618,3.637360051,4.126208535,,,,,,
S. sagax,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,215.48,1,78.8165,21.6686,19.101434,0.7250753332,0.7576467618,3.637360051,4.126208535,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,1,227,1,91.191,31.185,28.21866843,0.658025463,0.6905542386,2.924194324,3.231584092,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,1,227,1,91.191,31.185,28.21866843,0.658025463,0.6905542386,2.924194324,3.231584092,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,1,227,1,91.191,31.185,28.21866843,0.658025463,0.6905542386,2.924194324,3.231584092,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,2,172.1,1,41.7941,16.5862,15.2266891,0.6031449415,0.635673717,2.519811651,2.744792366,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,2,172.1,1,41.7941,16.5862,15.2266891,0.6031449415,0.635673717,2.519811651,2.744792366,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,2,172.1,1,41.7941,16.5862,15.2266891,0.6031449415,0.635673717,2.519811651,2.744792366,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,3,191.5,1,62.5697,21.6233,19.58798427,0.6544125991,0.6869413746,2.893624007,3.194289883,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,3,191.5,1,62.5697,21.6233,19.58798427,0.6544125991,0.6869413746,2.893624007,3.194289883,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,3,191.5,1,62.5697,21.6233,19.58798427,0.6544125991,0.6869413746,2.893624007,3.194289883,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,4,223.02,1,93.9389,31.3003,28.24458261,0.6668015061,0.6993302816,3.001214046,3.325908593,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,4,223.02,1,93.9389,31.3003,28.24458261,0.6668015061,0.6993302816,3.001214046,3.325908593,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,4,223.02,1,93.9389,31.3003,28.24458261,0.6668015061,0.6993302816,3.001214046,3.325908593,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,5,230.49,1,106.3201,37.0592,33.60073733,0.6514374986,0.6839662742,2.868925935,3.164219254,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,5,230.49,1,106.3201,37.0592,33.60073733,0.6514374986,0.6839662742,2.868925935,3.164219254,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,5,230.49,1,106.3201,37.0592,33.60073733,0.6514374986,0.6839662742,2.868925935,3.164219254,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,6,235.56,1,102.5111,34.2449,30.91033944,0.6659395909,0.6984683665,2.993470561,3.316401627,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,6,235.56,1,102.5111,34.2449,30.91033944,0.6659395909,0.6984683665,2.993470561,3.316401627,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,6,235.56,1,102.5111,34.2449,30.91033944,0.6659395909,0.6984683665,2.993470561,3.316401627,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,7,165.5,1,47.5611,16.2922,14.74509565,0.6574469472,0.6899757227,2.91925584,3.225553846,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,7,165.5,1,47.5611,16.2922,14.74509565,0.6574469472,0.6899757227,2.91925584,3.225553846,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,7,165.5,1,47.5611,16.2922,14.74509565,0.6574469472,0.6899757227,2.91925584,3.225553846,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,8,181.44,1,47.5611,20.8438,19.29669565,0.5617468898,0.5942756653,2.28178643,2.464727685,1.1495,18488128.18,18.48812818,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,8,181.44,1,47.5611,20.8438,19.29669565,0.5617468898,0.5942756653,2.28178643,2.464727685,1.0647,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,8,181.44,1,47.5611,20.8438,19.29669565,0.5617468898,0.5942756653,2.28178643,2.464727685,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,9,221.07,1,78.3505,24.0245,21.47585417,0.6933714526,0.7259002282,3.261274948,3.648306576,1.6541,20357727.01,20.35772701,6.993374969,6.3227841,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,9,221.07,1,78.3505,24.0245,21.47585417,0.6933714526,0.7259002282,3.261274948,3.648306576,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,9,221.07,1,78.3505,24.0245,21.47585417,0.6933714526,0.7259002282,3.261274948,3.648306576,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,10,151.14,1,26.9396,7.8166,6.940287798,0.7098472138,0.7423759893,3.446460098,3.881625774,1.3598,21359506.22,21.35950622,7.337510522,6.633920685,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,10,151.14,1,26.9396,7.8166,6.940287798,0.7098472138,0.7423759893,3.446460098,3.881625774,,,,,,
S. sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,10,151.14,1,26.9396,7.8166,6.940287798,0.7098472138,0.7423759893,3.446460098,3.881625774,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,174.01,1,45.9972,17.5553,,0.618339812,,2.620131812,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,174.01,1,45.9972,17.5553,,0.618339812,,2.620131812,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,174.01,1,45.9972,17.5553,,0.618339812,,2.620131812,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,161.49,1,28.2874,11.6432,,0.5883962471,,2.429521094,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,161.49,1,28.2874,11.6432,,0.5883962471,,2.429521094,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,161.49,1,28.2874,11.6432,,0.5883962471,,2.429521094,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,181.5,1,43.7693,13.5624,,0.6901389787,,3.227253289,,1.9806,25934642.53,25.93464253,8.681686394,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,181.5,1,43.7693,13.5624,,0.6901389787,,3.227253289,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,181.5,1,43.7693,13.5624,,0.6901389787,,3.227253289,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,,1,49.9229,17.5553,,0.6483517584,,2.84375089,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,,1,49.9229,17.5553,,0.6483517584,,2.84375089,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,,1,49.9229,17.5553,,0.6483517584,,2.84375089,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,,1,43.202,11.6432,,0.7304939586,,3.710491961,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,,1,43.202,11.6432,,0.7304939586,,3.710491961,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,,1,43.202,11.6432,,0.7304939586,,3.710491961,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,,1,50.6711,13.5624,,0.7323444725,,3.73614552,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,,1,50.6711,13.5624,,0.7323444725,,3.73614552,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,,1,50.6711,13.5624,,0.7323444725,,3.73614552,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,,1,36.8626,17.8966,,0.5145052167,,2.059754367,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,,1,36.8626,17.8966,,0.5145052167,,2.059754367,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,,1,36.8626,17.8966,,0.5145052167,,2.059754367,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,,1,32.5555,15.2312,,0.5321466419,,2.137421871,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,,1,32.5555,15.2312,,0.5321466419,,2.137421871,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,,1,32.5555,15.2312,,0.5321466419,,2.137421871,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,,1,53.6291,19.7919,,0.6309484962,,2.709648897,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,,1,53.6291,19.7919,,0.6309484962,,2.709648897,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,,1,53.6291,19.7919,,0.6309484962,,2.709648897,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,,1,37.632,11.5092,,0.6941645408,,3.26973204,,1.338,24960188.01,24.96018801,8.355485309,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,,1,37.632,11.5092,,0.6941645408,,3.26973204,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,,1,37.632,11.5092,,0.6941645408,,3.26973204,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,11,167.18,1,34.474,12.2491,,0.6446858502,,2.814410855,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,11,167.18,1,34.474,12.2491,,0.6446858502,,2.814410855,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,11,167.18,1,34.474,12.2491,,0.6446858502,,2.814410855,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,12,166.95,1,30.95,8.5685,,0.7231502423,,3.612067456,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,12,166.95,1,30.95,8.5685,,0.7231502423,,3.612067456,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,12,166.95,1,30.95,8.5685,,0.7231502423,,3.612067456,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,13,113.98,1,17.2612,4.7106,,0.7270989271,,3.664331508,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,13,113.98,1,17.2612,4.7106,,0.7270989271,,3.664331508,,,,,,,
S. sagax,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,13,113.98,1,17.2612,4.7106,,0.7270989271,,3.664331508,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,1,,1,39.378,16.9371,,0.5698841993,,2.324955276,,1.0361,19686540.28,19.68654028,6.740218292,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,1,,1,39.378,16.9371,,0.5698841993,,2.324955276,,1.0023,19687907.85,19.68790785,6.740686517,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,1,,1,39.378,16.9371,,0.5698841993,,2.324955276,,1.0216,20016521.23,20.01652123,6.853196175,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,2,,1,47.1435,13.1984,,0.7200377571,,3.571910232,,1.0526,20883021.52,20.88302152,7.149865931,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,2,,1,47.1435,13.1984,,0.7200377571,,3.571910232,,1.0062,20598833.64,20.59883364,7.052566542,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,2,,1,47.1435,13.1984,,0.7200377571,,3.571910232,,1.0103,20825479.95,20.82547995,7.130165022,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,3,,1,48.3233,12.3188,,0.745075357,,3.922727863,,1.035,19064142.31,19.06414231,6.527123552,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,3,,1,48.3233,12.3188,,0.745075357,,3.922727863,,1.0876,18424288.02,18.42428802,6.30805217,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,3,,1,48.3233,12.3188,,0.745075357,,3.922727863,,1.0137,18638349.36,18.63834936,6.381341846,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,4,,1,61.6892,33.1051,,0.4633566329,,1.863434939,,1.2037,18896938.68,18.89693868,6.469876878,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,4,,1,61.6892,33.1051,,0.4633566329,,1.863434939,,1.0759,18317025.27,18.31702527,6.271327873,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,4,,1,61.6892,33.1051,,0.4633566329,,1.863434939,,1.0558,19525465.64,19.52546564,6.685070043,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,5,,1,,,,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,5,,1,,,,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,5,,1,,,,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,6,,1,,,,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,6,,1,,,,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,6,,1,,,,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,7,,1,,,,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,7,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,7,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,8,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,8,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,8,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,9,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,9,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,9,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,10,,1,,,0,,,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,10,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,10,,1,,,0,#DIV/0!,#DIV/0!,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,1,187.85,1,59.5073,,0,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,1,187.85,1,59.5073,,0,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,1,187.85,1,59.5073,,0,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,2,154.01,1,36.2158,,0,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,2,154.01,1,36.2158,,0,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,2,154.01,1,36.2158,,0,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,3,183.95,1,57.4613,,0,#REF!,#REF!,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,3,183.95,1,57.4613,,0,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,3,183.95,1,57.4613,,0,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,4,178.9,1,51.1255,,,#REF!,#REF!,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,4,178.9,1,51.1255,,,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,4,178.9,1,51.1255,,,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,5,178.39,1,57.9731,,,#REF!,#REF!,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,5,178.39,1,57.9731,,,1,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,5,178.39,1,57.9731,,,1,1,,,1.1089,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,6,170.92,1,53.702,16.4607,,0.6934806897,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,6,170.92,1,53.702,16.4607,,0.6934806897,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,6,170.92,1,53.702,16.4607,,0.6934806897,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,7,180.01,1,57.7256,16.2982,,0.7176607952,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,7,180.01,1,57.7256,16.2982,,0.7176607952,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,7,180.01,1,57.7256,16.2982,,0.7176607952,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,8,139.28,1,33.78,12.2892,,0.6361989343,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,8,139.28,1,33.78,12.2892,,0.6361989343,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,8,139.28,1,33.78,12.2892,,0.6361989343,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,9,151.22,1,51.3723,18.2867,,0.6440357936,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,9,151.22,1,51.3723,18.2867,,0.6440357936,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,9,151.22,1,51.3723,18.2867,,0.6440357936,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,10,173.15,1,58.2127,18.466,,0.6827839973,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,10,173.15,1,58.2127,18.466,,0.6827839973,1,,,,,,,,
S. sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,10,173.15,1,58.2127,18.466,,0.6827839973,1,,,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,1,152.55,1,30.4243,10.0736,10.0736,0.6688962441,0.6688962441,,3.020201318,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,1,152.55,1,30.4243,10.0736,10.0736,0.6688962441,0.6688962441,,3.020201318,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,1,152.55,1,30.4243,10.0736,10.0736,0.6688962441,0.6688962441,,3.020201318,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,2,163.14,1,34.8341,11.0116,11.0116,0.6838844695,0.6838844695,,3.163400414,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,2,163.14,1,34.8341,11.0116,11.0116,0.6838844695,0.6838844695,,3.163400414,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,2,163.14,1,34.8341,11.0116,11.0116,0.6838844695,0.6838844695,,3.163400414,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,3,171.98,1,38.4804,11.688,11.688,0.6962609536,0.6962609536,,3.292299795,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,3,171.98,1,38.4804,11.688,11.688,0.6962609536,0.6962609536,,3.292299795,,,,,,
