SPECIES,ORGANIZATION,HAUL_NO,DATE,LOCATION,LAT,LONG,BOTTOM_DEPTH(m),SAMPLE_NUM,LENGTH(mm),NUM_INDIVIDUALS,WET_WEIGHT(g),DRY_WEIGHT(g),AFDW(g),WATER_CONTENT(%mass),"WATER_CONTENT(%mass,AFDW)",WET:DRY,WET:DRY(AFDW),SUBSAMPLE_WEIGHT(g),GROSS_HEAT(J/Kg),"ENERGY_DENSITY(kJ/g,DRY)","ENERGY_DENSITY(kJ/g,WET)","ENERGY_DENSITY(kJ/g,WET,AFDW)",NOTES
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,2,172.1,1,41.7941,16.5862,16.5862,,0.603144942,,2.519811651,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,2,172.1,1,,16.5862,16.5862,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,2,172.1,1,,16.5862,16.5862,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,3,191.5,1,62.5697,21.6233,21.6233,,0.654412599,,2.893624007,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,3,191.5,1,,21.6233,21.6233,,,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,3,191.5,1,,21.6233,21.6233,,,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,4,223.02,1,93.9389,31.3003,31.3003,,,,3.001214046,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,4,223.02,1,,31.3003,31.3003,,,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,4,223.02,1,,31.3003,31.3003,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,5,230.49,1,106.3201,37.0592,37.0592,,0.651437499,,2.868925935,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,5,230.49,1,,37.0592,37.0592,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,5,230.49,1,,37.0592,37.0592,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,6,235.56,1,102.5111,34.2449,34.2449,,0.665939591,,2.993470561,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,6,235.56,1,,34.2449,34.2449,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,6,235.56,1,,34.2449,34.2449,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,7,165.5,1,47.5611,16.2922,16.2922,,0.657446947,,2.91925584,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,7,165.5,1,,16.2922,16.2922,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,7,165.5,1,,16.2922,16.2922,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,8,181.44,1,47.5611,20.8438,20.8438,,0.56174689,,2.28178643,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,8,181.44,1,,20.8438,20.8438,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,8,181.44,1,,20.8438,20.8438,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,9,221.07,1,78.3505,24.0245,24.0245,,0.693371453,,3.261274948,1.6541,20357727.01,20.35772701,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,9,221.07,1,,24.0245,24.0245,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,9,221.07,1,,24.0245,24.0245,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,10,151.14,1,26.9396,7.8166,7.8166,,0.709847214,,3.446460098,1.3598,21359506.22,21.35950622,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,10,151.14,1,,7.8166,7.8166,,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.12,10,151.14,1,,7.8166,7.8166,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,1,174.01,1,,17.5553,17.5553,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,1,174.01,1,,17.5553,17.5553,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,1,174.01,1,,17.5553,17.5553,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,2,161.49,1,,11.6432,11.6432,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,2,161.49,1,,11.6432,11.6432,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,2,161.49,1,,11.6432,11.6432,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,3,181.5,1,,13.5624,13.5624,#DIV/0!,#DIV/0!,,0,1.9806,25934642.53,25.93464253,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,3,181.5,1,,13.5624,13.5624,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,8/3/2022,MOSS LANDING,,,22.86,3,181.5,1,,13.5624,13.5624,#DIV/0!,#DIV/0!,,0,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,1,,1,39.378,16.9371,,0.569884199,,2.324955276,,1.0361,19686540.28,19.68654028,6.740218292,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,1,,1,39.378,16.9371,,0.569884199,,2.324955276,,1.0023,19687907.85,19.68790785,6.740686517,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,1,,1,39.378,16.9371,,0.569884199,,2.324955276,,1.0216,20016521.23,20.01652123,6.853196175,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,2,,1,47.1435,13.1984,,0.720037757,,3.571910232,,1.0526,20883021.52,20.88302152,7.149865931,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,2,,1,47.1435,13.1984,,0.720037757,,3.571910232,,1.0062,20598833.64,20.59883364,7.052566542,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,2,,1,47.1435,13.1984,,0.720037757,,3.571910232,,1.0103,20825479.95,20.82547995,7.130165022,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,3,,1,48.3233,12.3188,,0.745075357,,3.922727863,,1.035,19064142.31,19.06414231,6.527123552,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,3,,1,48.3233,12.3188,,0.745075357,,3.922727863,,1.0876,18424288.02,18.42428802,6.30805217,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,3,,1,48.3233,12.3188,,0.745075357,,3.922727863,,1.0137,18638349.36,18.63834936,6.381341846,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,4,,1,61.6892,33.1051,,0.463356633,,1.863434939,,1.2037,18896938.68,18.89693868,6.469876878,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,4,,1,61.6892,33.1051,,0.463356633,,1.863434939,,1.0759,18317025.27,18.31702527,6.271327873,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,4,,1,61.6892,33.1051,,0.463356633,,1.863434939,,1.0558,19525465.64,19.52546564,6.685070043,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,5,,1,,,,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,5,,1,,,,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,5,,1,,,,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,6,,1,,,,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,6,,1,,,,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,6,,1,,,,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,7,,1,,,,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,7,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,7,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,8,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,8,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,8,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,9,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,9,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,9,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,10,,1,,,0,,,,,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,B. BURFORD,1,9/15/2019,HOPKINS,,,0,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,1,187.85,1,59.5073,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,1,187.85,1,59.5073,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,1,187.85,1,59.5073,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,2,154.01,1,36.2158,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,2,154.01,1,36.2158,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,2,154.01,1,36.2158,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,3,183.95,1,57.4613,,0,#REF!,#REF!,,#REF!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,3,183.95,1,57.4613,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,3,183.95,1,57.4613,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,4,178.9,1,51.1255,,0,#REF!,#REF!,,#REF!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,4,178.9,1,51.1255,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,4,178.9,1,51.1255,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,5,178.39,1,57.9731,,0,#REF!,#REF!,,#REF!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,5,178.39,1,57.9731,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,5,178.39,1,57.9731,,0,1,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,6/28/2022,MOSS LANDING,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,1,152.55,1,30.4243,10.0736,10.0736,0.668896244,0.668896244,,3.020201318,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,2,163.14,1,34.8341,11.0116,11.0116,0.68388447,0.68388447,,3.163400414,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,3,171.98,1,38.4804,11.688,11.688,0.696260954,0.696260954,,3.292299795,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,4,183.16,1,42.4281,13.5808,13.5808,0.679910248,0.679910248,,3.124123763,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,5,165.25,1,45.1307,15.6051,15.6051,0.654224286,0.654224286,,2.892048112,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,10,,1,,,,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,1,200.95,1,76.4051,,,0.856751709,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,1,200.95,1,76.4051,,,0.863183277,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,1,200.95,1,76.4051,,,0.867353036,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,2,210.35,1,79.9968,,,0.833812945,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,2,210.35,1,79.9968,,,0.833587767,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,2,210.35,1,79.9968,,,0.838797302,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,3,214.41,1,82.5115,,,,#REF!,,#REF!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,3,214.41,1,82.5115,,,,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,3,214.41,1,82.5115,,,,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,4,200.61,1,77.5975,,,,#REF!,,#REF!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,4,200.61,1,77.5975,,,,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,4,200.61,1,77.5975,,,,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,5,206.06,1,77.4925,,,,#REF!,,#REF!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,5,206.06,1,77.4925,,,,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,5,206.06,1,77.4925,,,,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,6,202.8,1,77.2918,10.9449,,,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,6,202.8,1,77.2918,10.9449,,,1,,#DIV/0!,,,0,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,6,202.8,1,77.2918,10.9449,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,7,183.79,1,56.9374,12.8957,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,7,183.79,1,56.9374,12.8957,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,7,183.79,1,56.9374,12.8957,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,8,213.73,1,86.4309,8.6405,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,8,213.73,1,86.4309,8.6405,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,8,213.73,1,86.4309,8.6405,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,9,170.99,1,48.2268,12.9409,,,,,,,,,,,
